Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,99.8,74.0,"[[6.837e+03 7.840e+01]
 [1.000e+00 1.000e+00]]","[[2.76614e+04 2.00000e-01]
 [0.00000e+00 8.00000e+00]]",0,34577,0,10,23166,7,11411,3
5,99.8,69.0,"[[3.6268e+03 5.8800e+01]
 [1.2000e+00 8.0000e-01]]","[[1.47422e+04 2.00000e-01]
 [0.00000e+00 8.00000e+00]]",16149,18428,0,10,12348,5,6080,5
10,99.8,73.8,"[[3.1132e+03 5.8800e+01]
 [1.0000e+00 1.0000e+00]]","[[1.26878e+04 2.00000e-01]
 [0.00000e+00 8.00000e+00]]",18717,15860,0,10,10624,8,5236,2
15,99.8,68.6,"[[2.7328e+03 6.0000e+01]
 [1.2000e+00 8.0000e-01]]","[[1.1171e+04 2.0000e-01]
 [0.0000e+00 8.0000e+00]]",20613,13964,0,10,9355,7,4609,3
20,99.8,73.6,"[[2.4346e+03 5.1200e+01]
 [1.0000e+00 1.0000e+00]]","[[9.943e+03 2.000e-01]
 [0.000e+00 8.000e+00]]",22148,12429,0,10,8329,5,4100,5
25,99.8,69.0,"[[2.2486e+03 3.6200e+01]
 [1.0000e+00 8.0000e-01]]","[[9.1388e+03 4.0000e-01]
 [0.0000e+00 7.2000e+00]]",23153,11424,1,9,7652,8,3772,1
30,100.0,69.8,"[[2.1036e+03 4.0000e+00]
 [1.2000e+00 4.0000e-01]]","[[8.4304e+03 0.0000e+00]
 [0.0000e+00 6.4000e+00]]",24039,10538,2,8,7060,5,3478,3
35,99.6,79.6,"[[1.8718e+03 6.8000e+00]
 [6.0000e-01 8.0000e-01]]","[[7.514e+03 4.000e-01]
 [0.000e+00 5.600e+00]]",25184,9393,3,7,6293,5,3100,2
40,99.2,79.6,"[[1.6436e+03 4.6000e+00]
 [4.0000e-01 1.0000e+00]]","[[6.592e+03 8.000e-01]
 [0.000e+00 5.600e+00]]",26336,8241,3,7,5522,4,2719,3
45,99.8,69.4,"[[1.551e+03 2.200e+00]
 [6.000e-01 4.000e-01]]","[[6.2126e+03 2.0000e-01]
 [0.0000e+00 4.0000e+00]]",26811,7766,5,5,5204,2,2562,3
50,100.0,69.4,"[[1.3974e+03 2.2000e+00]
 [6.0000e-01 4.0000e-01]]","[[5.5984e+03 0.0000e+00]
 [0.0000e+00 4.0000e+00]]",27579,6998,5,5,4688,4,2310,1
55,100.0,69.4,"[[1.2678e+03 2.2000e+00]
 [6.0000e-01 4.0000e-01]]","[[5.08e+03 0.00e+00]
 [0.00e+00 4.00e+00]]",28227,6350,5,5,4253,4,2097,1
60,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",28922,5655,9,1,3789,0,1866,1
65,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",29426,5151,9,1,3450,1,1701,0
70,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",30074,4503,9,1,3016,1,1487,0
75,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",30506,4071,9,1,2727,1,1344,0
80,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",31188,3389,9,1,2270,1,1119,0
85,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",31713,2864,9,1,1918,1,946,0
90,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",32449,2128,10,0,1425,0,703,0
95,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33117,1460,10,0,978,0,482,0
