Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,77.0,72.2,"[[4.1802e+03 2.7394e+03]
 [1.2000e+00 6.4000e+00]]","[[1.55116e+04 1.21668e+04]
 [2.00000e-01 3.02000e+01]]",0,34598,0,38,23179,27,11419,11
5,74.4,72.6,"[[1.8444e+03 1.8494e+03]
 [2.0000e-01 5.0000e+00]]","[[7365.4 7409.8]
 [   0.    20.8]]",16129,18469,12,26,12377,14,6092,12
10,74.8,73.0,"[[1.6094e+03 1.5708e+03]
 [2.0000e-01 5.0000e+00]]","[[6409.4 6311.4]
 [   0.    20.8]]",18697,15901,12,26,10652,19,5249,7
15,74.4,72.4,"[[1.3906e+03 1.4104e+03]
 [2.0000e-01 5.0000e+00]]","[[5574.8 5629.2]
 [   0.    20.8]]",20593,14005,12,26,9387,13,4618,13
20,74.2,72.2,"[[1.2326e+03 1.2612e+03]
 [2.0000e-01 5.0000e+00]]","[[4913.6 5061.6]
 [   0.    20.8]]",22129,12469,12,26,8354,17,4115,9
25,74.2,72.4,"[[1.1282e+03 1.1640e+03]
 [2.0000e-01 5.0000e+00]]","[[4536.  4632.8]
 [   0.    20.8]]",23137,11461,12,26,7676,20,3785,6
30,74.6,74.6,"[[1057.8 1057.8]
 [   0.     4.6]]","[[4260.  4202.4]
 [   0.    18.4]]",24020,10578,15,23,7085,17,3493,6
35,74.6,68.8,"[[9.560e+02 9.292e+02]
 [6.000e-01 4.000e+00]]","[[3807.8 3733. ]
 [   0.    18.4]]",25172,9426,15,23,6315,15,3111,8
40,73.6,73.6,"[[790.6 864.2]
 [  0.    4.6]]","[[3202.4 3416.8]
 [   0.    18.4]]",26324,8274,15,23,5544,14,2730,9
45,74.2,66.2,"[[7.556e+02 8.038e+02]
 [6.000e-01 3.800e+00]]","[[3083.6 3154. ]
 [   0.    17.6]]",26801,7797,16,22,5223,15,2574,7
50,73.8,73.4,"[[668.  737.8]
 [  0.    4.4]]","[[2743.6 2879.6]
 [   0.    17.6]]",27569,7029,16,22,4713,11,2316,11
55,73.4,67.0,"[[6.036e+02 6.726e+02]
 [6.000e-01 3.800e+00]]","[[2445.2 2659.6]
 [   0.    17.6]]",28217,6381,16,22,4274,16,2107,6
60,73.2,67.0,"[[533.  599.2]
 [  0.6   3.8]]","[[2146.6 2382.2]
 [   0.    17.6]]",28937,5661,16,22,3792,15,1869,7
65,76.4,69.2,"[[559.2 472.6]
 [  0.6   3.4]]","[[2219.8 1907.4]
 [   0.    16. ]]",29439,5159,18,20,3454,15,1705,5
70,75.8,69.0,"[[484.6 417.6]
 [  0.6   3.4]]","[[1913.6 1695.2]
 [   0.    16. ]]",30087,4511,18,20,3021,14,1490,6
75,75.4,68.2,"[[426.2 389.6]
 [  0.6   3.4]]","[[1702.  1561.2]
 [   0.    16. ]]",30519,4079,18,20,2731,15,1348,5
80,78.8,59.4,"[[405.2 272.6]
 [  1.2   2. ]]","[[1584.6 1126.6]
 [   0.    12.8]]",31209,3389,22,16,2273,8,1116,8
85,94.8,76.0,"[[530.2  42.8]
 [  1.2   1.4]]","[[2080.6  211.4]
 [   0.    10.4]]",31733,2865,25,13,1922,6,943,7
90,99.2,99.6,"[[423.2   2.4]
 [  0.    1.2]]","[[1693.8    8.6]
 [   0.     4.8]]",32470,2128,32,6,1425,4,703,2
95,99.2,99.6,"[[289.    2.2]
 [  0.    1.2]]","[[1156.4    8.4]
 [   0.     4.8]]",33142,1456,32,6,974,5,482,1
