Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,99.8,59.2,"[[6.895e+03 2.340e+01]
 [1.600e+00 4.000e-01]]","[[2.76732e+04 4.00000e-01]
 [0.00000e+00 8.00000e+00]]",0,34592,0,10,23177,6,11415,4
5,99.6,59.4,"[[3.6662e+03 2.2000e+01]
 [1.6000e+00 4.0000e-01]]","[[1.47524e+04 4.00000e-01]
 [0.00000e+00 8.00000e+00]]",16151,18441,0,10,12353,9,6088,1
10,99.6,54.4,"[[3.157e+03 1.860e+01]
 [1.800e+00 2.000e-01]]","[[1.2702e+04 4.0000e-01]
 [0.0000e+00 8.0000e+00]]",18714,15878,0,10,10637,7,5241,3
15,99.8,54.4,"[[2.7762e+03 2.0200e+01]
 [1.8000e+00 2.0000e-01]]","[[1.11854e+04 2.00000e-01]
 [0.00000e+00 8.00000e+00]]",20610,13982,0,10,9365,9,4617,1
20,99.8,54.4,"[[2.471e+03 1.820e+01]
 [1.800e+00 2.000e-01]]","[[9.9566e+03 2.0000e-01]
 [0.0000e+00 8.0000e+00]]",22146,12446,0,10,8335,10,4111,0
25,99.8,54.2,"[[2.2666e+03 2.1400e+01]
 [1.8000e+00 2.0000e-01]]","[[9.1518e+03 2.0000e-01]
 [0.0000e+00 8.0000e+00]]",23152,11440,0,10,7664,7,3776,3
30,100.0,54.2,"[[2.0874e+03 2.3000e+01]
 [1.8000e+00 2.0000e-01]]","[[8.4416e+03 0.0000e+00]
 [0.0000e+00 8.0000e+00]]",24040,10552,0,10,7069,7,3483,3
35,99.8,59.2,"[[1.8608e+03 1.9600e+01]
 [1.6000e+00 4.0000e-01]]","[[7.5214e+03 2.0000e-01]
 [0.0000e+00 8.0000e+00]]",25190,9402,0,10,6299,7,3103,3
40,100.0,58.2,"[[1.5994e+03 5.1600e+01]
 [1.2000e+00 2.0000e-01]]","[[6.604e+03 0.000e+00]
 [0.000e+00 5.600e+00]]",26337,8255,3,7,5530,5,2725,2
45,100.0,48.8,"[[1.5234e+03 3.2000e+01]
 [1.2000e+00 0.0000e+00]]","[[6.2216e+03 0.0000e+00]
 [0.0000e+00 4.8000e+00]]",26815,7777,4,6,5208,6,2569,0
50,100.0,49.0,"[[1.3798e+03 2.2000e+01]
 [1.2000e+00 0.0000e+00]]","[[5.6072e+03 0.0000e+00]
 [0.0000e+00 4.8000e+00]]",27583,7009,4,6,4696,4,2313,2
55,100.0,57.6,"[[1.2164e+03 5.6000e+01]
 [1.0000e+00 2.0000e-01]]","[[5.0896e+03 0.0000e+00]
 [0.0000e+00 4.8000e+00]]",28230,6362,4,6,4261,5,2101,1
60,100.0,48.2,"[[1094.4   34.4]
 [   1.2    0. ]]","[[4515.2    0. ]
 [   0.     4.8]]",28948,5644,4,6,3781,4,1863,2
65,99.8,57.8,"[[9.842e+02 4.380e+01]
 [1.000e+00 2.000e-01]]","[[4.1118e+03 2.0000e-01]
 [0.0000e+00 4.8000e+00]]",29452,5140,4,6,3442,5,1698,1
70,99.8,56.8,"[[8.458e+02 5.280e+01]
 [1.000e+00 2.000e-01]]","[[3.5942e+03 2.0000e-01]
 [0.0000e+00 4.8000e+00]]",30099,4493,4,6,3008,6,1485,0
75,100.0,57.2,"[[7.70e+02 4.22e+01]
 [1.00e+00 2.00e-01]]","[[3248.8    0. ]
 [   0.     4.8]]",30531,4061,4,6,2719,5,1342,1
80,99.8,69.0,"[[6.624e+02 1.260e+01]
 [6.000e-01 4.000e-01]]","[[2.6998e+03 2.0000e-01]
 [0.0000e+00 4.0000e+00]]",31217,3375,5,5,2262,2,1113,3
85,100.0,68.2,"[[5.504e+02 1.920e+01]
 [6.000e-01 4.000e-01]]","[[2278.4    0. ]
 [   0.     4. ]]",31744,2848,5,5,1908,3,940,2
90,62.375,20.0,"[[169.2   0. ]
 [  0.4   0. ]]","[[6.778e+02 2.000e-01]
 [0.000e+00 4.000e-01]]",32474,2118,8,2,1420,0,698,2
95,62.375,20.0,"[[115.6   0. ]
 [  0.4   0. ]]","[[4.634e+02 2.000e-01]
 [0.000e+00 4.000e-01]]",33144,1448,8,2,969,2,479,0
