Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,99.2,55.0,"[[6.8512e+03 6.7200e+01]
 [2.8000e+00 4.0000e-01]]","[[2.76726e+04 1.00000e+00]
 [0.00000e+00 1.28000e+01]]",0,34592,0,16,23174,13,11418,3
5,99.4,58.2,"[[3.5938e+03 9.4400e+01]
 [2.6000e+00 6.0000e-01]]","[[1.4752e+04 8.0000e-01]
 [0.0000e+00 1.2800e+01]]",16151,18441,0,16,12356,10,6085,6
10,99.6,65.4,"[[3.1152e+03 6.0400e+01]
 [2.2000e+00 1.0000e+00]]","[[1.27018e+04 6.00000e-01]
 [0.00000e+00 1.28000e+01]]",18714,15878,0,16,10638,10,5240,6
15,99.6,61.4,"[[2.7428e+03 5.3600e+01]
 [2.4000e+00 8.0000e-01]]","[[1.1185e+04 6.0000e-01]
 [0.0000e+00 1.2800e+01]]",20610,13982,0,16,9365,13,4617,3
20,99.6,61.0,"[[2.4346e+03 5.4600e+01]
 [2.4000e+00 8.0000e-01]]","[[9.9562e+03 6.0000e-01]
 [0.0000e+00 1.2800e+01]]",22146,12446,0,16,8340,9,4106,7
25,99.8,58.4,"[[2.2258e+03 6.2200e+01]
 [2.6000e+00 6.0000e-01]]","[[9.1516e+03 4.0000e-01]
 [0.0000e+00 1.2800e+01]]",23152,11440,0,16,7662,13,3778,3
30,99.8,64.4,"[[2.0564e+03 5.4000e+01]
 [2.2000e+00 1.0000e+00]]","[[8.4414e+03 2.0000e-01]
 [0.0000e+00 1.2800e+01]]",24040,10552,0,16,7065,15,3487,1
35,99.8,61.6,"[[1.8236e+03 5.6800e+01]
 [2.2000e+00 8.0000e-01]]","[[7.5214e+03 2.0000e-01]
 [0.0000e+00 1.2000e+01]]",25190,9402,1,15,6300,9,3102,6
40,100.0,58.6,"[[1.6148e+03 3.6200e+01]
 [2.0000e+00 4.0000e-01]]","[[6604.     0. ]
 [   0.     9.6]]",26337,8255,4,12,5532,6,2723,6
45,100.0,63.8,"[[1.5256e+03 2.9800e+01]
 [1.4000e+00 6.0000e-01]]","[[6221.6    0. ]
 [   0.     8. ]]",26815,7777,6,10,5210,7,2567,3
50,100.0,63.8,"[[1.3738e+03 2.8000e+01]
 [1.4000e+00 6.0000e-01]]","[[5607.2    0. ]
 [   0.     8. ]]",27583,7009,6,10,4696,6,2313,4
55,100.0,67.8,"[[1.221e+03 5.140e+01]
 [1.200e+00 8.000e-01]]","[[5089.6    0. ]
 [   0.     8. ]]",28230,6362,6,10,4262,7,2100,3
60,100.0,62.6,"[[1.0794e+03 4.9400e+01]
 [1.4000e+00 6.0000e-01]]","[[4515.2    0. ]
 [   0.     8. ]]",28948,5644,6,10,3780,8,1864,2
65,99.8,67.4,"[[9.788e+02 4.920e+01]
 [1.200e+00 8.000e-01]]","[[4.1118e+03 2.0000e-01]
 [0.0000e+00 8.0000e+00]]",29452,5140,6,10,3443,7,1697,3
70,99.8,66.8,"[[8.432e+02 5.540e+01]
 [1.200e+00 8.000e-01]]","[[3.5942e+03 2.0000e-01]
 [0.0000e+00 8.0000e+00]]",30099,4493,6,10,3010,7,1483,3
75,100.0,66.2,"[[754.4  57.8]
 [  1.2   0.8]]","[[3248.8    0. ]
 [   0.     8. ]]",30531,4061,6,10,2722,5,1339,5
80,100.0,79.8,"[[6.082e+02 6.680e+01]
 [6.000e-01 1.000e+00]]","[[2700.     0. ]
 [   0.     6.4]]",31217,3375,8,8,2262,4,1113,4
85,100.0,69.6,"[[510.6  59. ]
 [  0.6   1. ]]","[[2278.4    0. ]
 [   0.     6.4]]",31744,2848,8,8,1907,6,941,2
90,83.16666666666667,59.0,"[[169.    0.2]
 [  0.4   0. ]]","[[678.    0. ]
 [  0.    1.2]]",32474,2118,12,4,1418,3,700,1
95,83.33333333333333,58.6,"[[115.6   0. ]
 [  0.4   0. ]]","[[463.6   0. ]
 [  0.    1.2]]",33144,1448,12,4,968,4,480,0
