Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,77.8,70.2,"[[4.2616e+03 2.6568e+03]
 [1.6000e+00 6.4000e+00]]","[[1.74508e+04 1.02228e+04]
 [2.00000e+00 3.00000e+01]]",0,34592,0,40,23170,33,11422,7
5,75.2,70.4,"[[2.2740e+03 1.4142e+03]
 [1.6000e+00 6.4000e+00]]","[[8.6844e+03 6.0684e+03]
 [2.2000e+00 2.9800e+01]]",16151,18441,0,40,12352,30,6089,10
10,76.8,73.0,"[[1.9212e+03 1.2544e+03]
 [1.0000e+00 6.2000e+00]]","[[7.8224e+03 4.8800e+03]
 [2.0000e+00 2.6800e+01]]",18714,15878,4,36,10636,26,5242,10
15,76.4,72.6,"[[1.6644e+03 1.1320e+03]
 [1.0000e+00 6.2000e+00]]","[[6.7808e+03 4.4048e+03]
 [2.0000e+00 2.6800e+01]]",20610,13982,4,36,9367,25,4615,11
20,76.6,67.0,"[[1464.  1025.2]
 [   1.8    5.4]]","[[6.0846e+03 3.8722e+03]
 [2.0000e+00 2.6800e+01]]",22146,12446,4,36,8337,25,4109,11
25,84.4,67.8,"[[1681.6  606.4]
 [   2.6    4.4]]","[[7.051e+03 2.101e+03]
 [2.000e+00 2.600e+01]]",23152,11440,5,35,7667,21,3773,14
30,84.4,67.2,"[[1539.   571.4]
 [   2.6    4.4]]","[[6.4510e+03 1.9906e+03]
 [2.0000e+00 2.6000e+01]]",24040,10552,5,35,7070,23,3482,12
35,84.4,68.8,"[[1403.2  477.2]
 [   2.4    4.4]]","[[5.9108e+03 1.6108e+03]
 [2.4000e+00 2.4800e+01]]",25190,9402,6,34,6299,23,3103,11
40,83.6,73.4,"[[1226.6  424.4]
 [   1.6    4.4]]","[[5.0498e+03 1.5542e+03]
 [2.0000e+00 2.2000e+01]]",26337,8255,10,30,5528,22,2727,8
45,85.6,75.4,"[[1223.   332.4]
 [   1.4    4.2]]","[[4.9132e+03 1.3084e+03]
 [1.4000e+00 2.1000e+01]]",26815,7777,12,28,5209,20,2568,8
50,86.2,74.8,"[[1097.   304.8]
 [   1.6    4. ]]","[[4.4174e+03 1.1898e+03]
 [1.2000e+00 2.1200e+01]]",27583,7009,12,28,4695,19,2314,9
55,85.8,75.0,"[[993.  279.4]
 [  1.4   4.2]]","[[3.9908e+03 1.0988e+03]
 [1.4000e+00 2.1000e+01]]",28230,6362,12,28,4255,26,2107,2
60,84.8,74.8,"[[886.2 242.6]
 [  1.6   4. ]]","[[3.5216e+03 9.9360e+02]
 [1.6000e+00 2.0800e+01]]",28948,5644,12,28,3785,15,1859,13
65,85.0,71.8,"[[803.  225. ]
 [  2.    3.6]]","[[3.1834e+03 9.2860e+02]
 [1.4000e+00 2.1000e+01]]",29452,5140,12,28,3446,16,1694,12
70,85.0,73.4,"[[696.  202.6]
 [  1.6   3.8]]","[[2.7802e+03 8.1420e+02]
 [1.4000e+00 2.0200e+01]]",30099,4493,13,27,3012,16,1481,11
75,82.8,72.4,"[[615.  197.2]
 [  1.6   3.8]]","[[2.428e+03 8.208e+02]
 [1.800e+00 1.980e+01]]",30531,4061,13,27,2720,18,1341,9
80,86.0,71.6,"[[526.6 148.4]
 [  1.6   2.8]]","[[2.0726e+03 6.2740e+02]
 [6.0000e-01 1.7000e+01]]",31217,3375,18,22,2259,16,1116,6
85,85.6,66.8,"[[429.8 139.8]
 [  1.8   2.6]]","[[1.7096e+03 5.6880e+02]
 [6.0000e-01 1.7000e+01]]",31744,2848,18,22,1906,16,942,6
90,86.6,78.2,"[[297.2 126.4]
 [  0.4   2. ]]","[[1264.2  430.2]
 [   0.     9.6]]",32474,2118,28,12,1421,6,697,6
95,87.2,81.8,"[[2.07e+02 8.26e+01]
 [2.00e-01 2.00e+00]]","[[875.2 283.2]
 [  0.    8.8]]",33144,1448,29,11,970,7,478,4
